Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1785021632,50,,Aggregated,9.600000,0.300000,3900,4400,4700,4700,5200,8600,39000,52000,60000,60000,60000,620,3,3900.0,4998.674004677539,142.64799999364186,60025.64490000077,262.0822580645161
1785021633,50,,Aggregated,9.600000,0.300000,3900,4400,4700,4700,5200,8600,39000,52000,60000,60000,60000,620,3,3900.0,4998.674004677539,142.64799999364186,60025.64490000077,262.0822580645161
1785021634,50,,Aggregated,9.700000,0.300000,4000,4500,4700,4800,5300,7200,39000,52000,60000,60000,60000,643,3,4000.0,5011.227484448043,142.64799999364186,60025.64490000077,262.15396578538105
1785021635,50,,Aggregated,9.700000,0.300000,4000,4500,4700,4800,5300,7200,39000,52000,60000,60000,60000,643,3,4000.0,5011.227484448043,142.64799999364186,60025.64490000077,262.15396578538105
1785021636,50,,Aggregated,7.400000,0.300000,4000,4600,4800,4900,5300,7200,37000,52000,60000,60000,60000,668,3,4000.0,5023.390650598926,142.64799999364186,60025.64490000077,262.20958083832335
1785021637,50,,Aggregated,7.400000,0.300000,4000,4600,4800,4900,5300,7200,37000,52000,60000,60000,60000,668,3,4000.0,5023.390650598926,142.64799999364186,60025.64490000077,262.20958083832335
1785021638,50,,Aggregated,7.400000,0.300000,4000,4600,4800,4900,5300,7200,37000,52000,60000,60000,60000,668,3,4000.0,5023.390650598926,142.64799999364186,60025.64490000077,262.20958083832335
1785021639,50,,Aggregated,9.500000,0.000000,4100,4600,4800,5000,5300,7200,37000,52000,60000,60000,60000,692,3,4100.0,5031.310887427865,142.64799999364186,60025.64490000077,262.242774566474
1785021640,50,,Aggregated,9.500000,0.000000,4100,4600,4800,5000,5300,7200,37000,52000,60000,60000,60000,692,3,4100.0,5031.310887427865,142.64799999364186,60025.64490000077,262.242774566474
1785021641,50,,Aggregated,9.500000,0.000000,4100,4600,4800,5000,5300,7200,37000,52000,60000,60000,60000,692,3,4100.0,5031.310887427865,142.64799999364186,60025.64490000077,262.242774566474
1785021642,50,,Aggregated,9.600000,0.000000,4200,4700,4900,5100,5300,7200,34000,49000,60000,60000,60000,718,3,4200.0,5059.039707520989,142.64799999364186,60025.64490000077,262.2771587743733
1785021643,50,,Aggregated,9.600000,0.000000,4200,4700,4900,5100,5300,7200,34000,49000,60000,60000,60000,718,3,4200.0,5059.039707520989,142.64799999364186,60025.64490000077,262.2771587743733
1785021644,50,,Aggregated,9.600000,0.000000,4200,4700,4900,5100,5300,7200,34000,49000,60000,60000,60000,718,3,4200.0,5059.039707520989,142.64799999364186,60025.64490000077,262.2771587743733
1785021645,50,,Aggregated,9.800000,0.000000,4200,4700,5000,5200,5400,5800,34000,49000,60000,60000,60000,742,3,4200.0,5076.83958382758,142.64799999364186,60025.64490000077,262.31805929919136
1785021646,50,,Aggregated,9.800000,0.000000,4200,4700,5000,5200,5400,5800,34000,49000,60000,60000,60000,742,3,4200.0,5076.83958382758,142.64799999364186,60025.64490000077,262.31805929919136
1785021647,50,,Aggregated,9.900000,0.000000,4300,4800,5100,5200,5400,5800,32000,49000,60000,60000,60000,768,3,4300.0,5082.684193099036,142.64799999364186,60025.64490000077,262.3125
1785021648,50,,Aggregated,9.900000,0.000000,4300,4800,5100,5200,5400,5800,32000,49000,60000,60000,60000,768,3,4300.0,5082.684193099036,142.64799999364186,60025.64490000077,262.3125
1785021649,50,,Aggregated,9.900000,0.000000,4300,4800,5100,5200,5400,5800,32000,49000,60000,60000,60000,768,3,4300.0,5082.684193099036,142.64799999364186,60025.64490000077,262.3125
1785021650,50,,Aggregated,7.400000,0.000000,4400,4800,5100,5200,5400,5800,32000,49000,60000,60000,60000,792,3,4300.0,5079.024739141496,142.64799999364186,60025.64490000077,262.3270202020202
1785021651,50,,Aggregated,7.400000,0.000000,4400,4800,5100,5200,5400,5800,32000,49000,60000,60000,60000,792,3,4300.0,5079.024739141496,142.64799999364186,60025.64490000077,262.3270202020202
1785021652,50,,Aggregated,7.400000,0.000000,4400,4800,5100,5200,5400,5800,32000,49000,60000,60000,60000,792,3,4300.0,5079.024739141496,142.64799999364186,60025.64490000077,262.3270202020202
1785021653,50,,Aggregated,10.000000,0.000000,4400,4900,5100,5200,5400,5800,30000,47000,60000,60000,60000,818,3,4400.0,5089.151656601534,142.64799999364186,60025.64490000077,262.3251833740831
1785021654,50,,Aggregated,10.000000,0.000000,4400,4900,5100,5200,5400,5800,30000,47000,60000,60000,60000,818,3,4400.0,5089.151656601534,142.64799999364186,60025.64490000077,262.3251833740831
1785021655,50,,Aggregated,10.000000,0.000000,4400,4900,5100,5200,5400,5800,30000,47000,60000,60000,60000,818,3,4400.0,5089.151656601534,142.64799999364186,60025.64490000077,262.3251833740831
1785021656,50,,Aggregated,10.000000,0.000000,4500,4900,5200,5300,5500,5700,30000,47000,60000,60000,60000,842,3,4500.0,5096.478783848062,142.64799999364186,60025.64490000077,262.28503562945366
1785021657,50,,Aggregated,10.000000,0.000000,4500,4900,5200,5300,5500,5700,30000,47000,60000,60000,60000,842,3,4500.0,5096.478783848062,142.64799999364186,60025.64490000077,262.28503562945366
1785021658,50,,Aggregated,10.000000,0.000000,4500,5000,5200,5300,5500,5700,28000,47000,60000,60000,60000,868,3,4500.0,5098.474689746632,142.64799999364186,60025.64490000077,262.3052995391705
1785021659,50,,Aggregated,10.000000,0.000000,4500,5000,5200,5300,5500,5700,28000,47000,60000,60000,60000,868,3,4500.0,5098.474689746632,142.64799999364186,60025.64490000077,262.3052995391705
1785021660,50,,Aggregated,10.000000,0.000000,4500,5000,5200,5300,5500,5700,28000,47000,60000,60000,60000,868,3,4500.0,5098.474689746632,142.64799999364186,60025.64490000077,262.3052995391705
1785021661,50,,Aggregated,10.000000,0.000000,4500,5000,5200,5300,5500,5700,28000,47000,60000,60000,60000,868,3,4500.0,5098.474689746632,142.64799999364186,60025.64490000077,262.3052995391705
1785021662,50,,Aggregated,10.000000,0.000000,4600,5000,5200,5300,5500,6100,28000,47000,60000,60000,60000,892,3,4600.0,5122.406093161553,142.64799999364186,60025.64490000077,262.3688340807175
1785021663,50,,Aggregated,10.000000,0.000000,4600,5000,5200,5300,5500,6100,28000,47000,60000,60000,60000,892,3,4600.0,5122.406093161553,142.64799999364186,60025.64490000077,262.3688340807175
1785021664,50,,Aggregated,10.000000,0.000000,4600,5000,5200,5300,5500,6100,28000,47000,60000,60000,60000,892,3,4600.0,5122.406093161553,142.64799999364186,60025.64490000077,262.3688340807175
1785021665,50,,Aggregated,10.000000,0.000000,4600,5100,5300,5300,5700,6300,26000,45000,60000,60000,60000,918,3,4600.0,5153.265908278965,142.64799999364186,60025.64490000077,262.3344226579521
1785021666,50,,Aggregated,10.000000,0.000000,4600,5100,5300,5300,5700,6300,26000,45000,60000,60000,60000,918,3,4600.0,5153.265908278965,142.64799999364186,60025.64490000077,262.3344226579521
1785021667,50,,Aggregated,10.000000,0.000000,4700,5100,5300,5400,5700,6200,26000,45000,60000,60000,60000,942,3,4700.0,5160.155250530878,142.64799999364186,60025.64490000077,262.3789808917197
1785021668,50,,Aggregated,10.000000,0.000000,4700,5100,5300,5400,5700,6200,26000,45000,60000,60000,60000,942,3,4700.0,5160.155250530878,142.64799999364186,60025.64490000077,262.3789808917197
1785021669,50,,Aggregated,10.000000,0.000000,4700,5100,5300,5400,5700,6200,26000,45000,60000,60000,60000,942,3,4700.0,5160.155250530878,142.64799999364186,60025.64490000077,262.3789808917197
1785021670,50,,Aggregated,10.000000,0.000000,4700,5200,5300,5400,5600,6200,24000,45000,60000,60000,60000,968,3,4700.0,5160.71029349184,142.64799999364186,60025.64490000077,262.42045454545456
1785021671,50,,Aggregated,10.000000,0.000000,4700,5200,5300,5400,5600,6200,24000,45000,60000,60000,60000,968,3,4700.0,5160.71029349184,142.64799999364186,60025.64490000077,262.42045454545456
1785021672,50,,Aggregated,10.000000,0.000000,4700,5200,5300,5400,5600,6200,24000,45000,60000,60000,60000,968,3,4700.0,5160.71029349184,142.64799999364186,60025.64490000077,262.42045454545456
1785021673,50,,Aggregated,10.000000,0.000000,4700,5200,5300,5400,5600,6200,24000,45000,60000,60000,60000,992,3,4700.0,5165.77266683478,142.64799999364186,60025.64490000077,262.3991935483871
1785021674,50,,Aggregated,10.000000,0.000000,4700,5200,5300,5400,5600,6200,24000,45000,60000,60000,60000,992,3,4700.0,5165.77266683478,142.64799999364186,60025.64490000077,262.3991935483871
1785021675,50,,Aggregated,10.000000,0.000000,4700,5200,5300,5400,5600,6200,24000,45000,60000,60000,60000,992,3,4700.0,5165.77266683478,142.64799999364186,60025.64490000077,262.3991935483871
1785021676,50,,Aggregated,7.600000,0.000000,4800,5200,5300,5400,5600,6200,23000,43000,60000,60000,60000,1018,3,4800.0,5167.276515226035,142.64799999364186,60025.64490000077,262.42239685658154
1785021677,50,,Aggregated,7.600000,0.000000,4800,5200,5300,5400,5600,6200,23000,43000,60000,60000,60000,1018,3,4800.0,5167.276515226035,142.64799999364186,60025.64490000077,262.42239685658154
